time,Open,High,Low,Close,Volume,Quote_Volume
2018-11-04,6385.36,6519.31,6357.2,6481.09,2436799.86902075,378.96474416
2018-11-05,6481.95,6495.0,6433.84,6469.01,1568614.00286634,242.48657448
2018-11-06,6462.64,6519.07,6444.0,6513.15,1409121.25339557,217.52058113
2018-11-07,6517.13,6604.5,6509.53,6572.42,1835154.82220876,279.3767909
2018-11-08,6578.35,6588.24,6471.58,6484.52,1470094.20366912,225.20059922
2018-11-09,6478.04,6507.35,6400.0,6421.05,2534139.72109171,392.37197522
2018-11-10,6421.05,6467.65,6415.71,6434.0,1206688.58187761,187.263935
2018-11-11,6436.17,6464.0,6360.0,6450.57,2362047.29470262,368.1246658
2018-11-12,6445.61,6479.6,6417.39,6450.0,1850370.74791516,286.76821276
2018-11-13,6450.0,6495.0,6395.87,6462.0,1667941.16091177,258.51945384
2018-11-14,6462.0,6480.02,5687.0,5925.96,9142118.23443788,1512.06560283
2018-11-15,5925.96,5945.44,5417.97,5756.63,7896447.90053731,1390.81467673
2018-11-16,5750.0,5779.38,5558.83,5651.27,3648584.68531375,643.53945803
2018-11-17,5652.94,5656.61,5567.21,5633.83,2184930.67277668,389.78636115
2018-11-18,5631.31,5735.29,5620.99,5662.2,1956284.13504075,345.51168481
2018-11-19,5664.35,5664.35,4862.0,4927.62,8445962.67244059,1611.48138332
2018-11-20,4922.95,5051.51,4345.96,4569.69,13175227.32838146,2814.6098051
2018-11-21,4569.29,4787.12,4416.48,4660.0,5935048.91342256,1291.25418741
2018-11-22,4664.85,4724.76,4350.0,4370.41,3265103.37959451,716.71063043
2018-11-23,4374.32,4493.94,4229.73,4424.95,5165279.69333925,1186.0647035
2018-11-24,4422.1,4523.98,3828.1,3938.0,5441169.60733652,1299.69023905
2018-11-25,3938.0,4226.57,3662.21,4089.34,10038841.17284277,2583.33015234
2018-11-26,4092.24,4198.0,3700.0,3862.91,7801172.11246232,1971.93189834
2018-11-27,3856.2,3946.4,3690.0,3879.3,5141495.75519159,1345.36124859
2018-11-28,3876.67,4382.36,3876.67,4261.25,7970147.94387687,1935.31115264
2018-11-29,4260.43,4444.25,4130.55,4292.2,6223810.28586135,1448.31418378
2018-11-30,4295.91,4338.24,3942.43,4041.94,5409873.6194201,1312.82888399
2018-12-01,4038.85,4290.0,3965.0,4190.0,3833130.19635794,924.06775855
2018-12-02,4192.23,4310.0,4101.0,4166.47,4000669.25809,954.50703761
2018-12-03,4162.17,4178.94,3826.93,3884.68,3935743.57442236,987.64451642
2018-12-04,3884.68,4080.08,3800.0,3952.97,5292639.42091025,1338.95322171
2018-12-05,3957.44,3970.02,3750.04,3763.23,3883002.7882342,1005.61730135
2018-12-06,3768.0,3889.15,3500.38,3506.8,6149695.34628774,1646.65585734
2018-12-07,3509.68,3531.66,3228.3,3404.48,8437909.09565579,2490.49704833
2018-12-08,3404.87,3497.85,3280.0,3412.22,4318274.30776185,1270.42028344
2018-12-09,3412.22,3655.0,3397.76,3546.74,3682269.3844955,1054.39605854
2018-12-10,3546.74,3602.94,3382.5,3436.67,2897243.55790105,832.55085973
2018-12-11,3437.69,3455.88,3327.0,3384.0,1693663.41776222,498.23489605
2018-12-12,3379.04,3490.0,3361.0,3448.0,1992567.60676635,581.83196912
2018-12-13,3445.95,3453.23,3266.75,3300.0,2137140.95378102,635.11993933
2018-12-14,3300.0,3333.86,3177.32,3223.24,2461523.71235709,753.19550061
2018-12-15,3218.15,3265.0,3155.33,3211.78,1442551.14381652,449.87806374
2018-12-16,3211.68,3291.44,3208.37,3224.66,1531357.24815034,470.74957526
2018-12-17,3230.33,3581.0,3219.41,3510.51,3984449.88288713,1170.15910671
2018-12-18,3512.64,3666.0,3438.0,3650.0,3731148.09065459,1059.73520793
2018-12-19,3650.51,3913.05,3620.25,3666.41,6782626.77138679,1809.41096453
2018-12-20,3661.98,4117.64,3640.04,4053.4,9292410.12829117,2369.54781225
2018-12-21,4051.1,4138.48,3766.64,3838.23,6606889.01764407,1665.93854105
2018-12-22,3838.23,3985.36,3783.14,3952.31,3154616.74250888,818.65089996
2018-12-23,3953.0,4020.0,3878.59,3926.18,3279990.87690166,828.21020635
2018-12-24,3926.18,4199.0,3926.18,4010.0,5762800.10779338,1402.1267712
2018-12-25,4010.0,4020.0,3650.24,3740.0,4641697.32402373,1232.05065005
2018-12-26,3739.92,3830.0,3660.29,3781.02,2932076.29030023,781.9096402
2018-12-27,3781.02,3808.64,3531.45,3568.0,3617824.28779416,987.47701398
2018-12-28,3567.45,3879.31,3540.02,3841.26,3869449.77747902,1047.9090063
2018-12-29,3839.93,3880.02,3680.02,3691.16,2508673.98822153,658.24074771
2018-12-30,3691.16,3831.72,3661.76,3801.02,2083958.1671204,554.50456941
2018-12-31,3808.39,3809.87,3650.0,3698.53,1527536.59467144,409.22307293
2019-01-01,3700.0,3799.98,3640.93,3792.25,1751489.26491069,471.8512954
2019-01-02,3795.0,3880.0,3752.4,3859.9,2372307.48656557,623.65413444
2019-01-03,3856.0,3863.39,3732.54,3766.32,1760842.16954448,462.78098742
2019-01-04,3762.55,3819.0,3703.18,3789.8,2425923.02085947,644.1976195
2019-01-05,3787.0,3839.0,3751.55,3774.5,1815065.72315929,477.34144419
2019-01-06,3775.84,4015.0,3740.73,3985.0,3001442.13917257,770.56681754
2019-01-07,3985.01,4013.17,3921.74,3971.89,2341386.79405321,587.85108909
2019-01-08,3973.0,4064.0,3921.47,3956.0,2224367.17556403,558.69992569
2019-01-09,3956.0,4004.07,3941.17,3966.0,1351381.67717036,340.14731393
2019-01-10,3966.0,3997.05,3540.86,3585.1,4928384.62376209,1311.5812434
2019-01-11,3586.59,3646.89,3532.79,3601.24,2277941.5002208,635.06876831
2019-01-12,3599.14,3615.5,3540.0,3583.31,1503598.05639316,419.61513091
2019-01-13,3583.31,3609.0,3450.03,3477.02,1558469.86583917,440.58771237
2019-01-14,3477.02,3664.18,3465.34,3620.93,1748085.55388805,492.3900235
2019-01-15,3620.93,3644.51,3521.05,3553.86,1635622.22324034,454.22916295
2019-01-16,3553.86,3636.19,3541.0,3585.0,1628374.24907715,454.91879817
2019-01-17,3591.0,3630.0,3537.39,3612.86,1229039.17670816,342.86787629
2019-01-18,3609.91,3617.9,3568.13,3593.41,943553.12111865,262.25384234
2019-01-19,3599.95,3713.81,3592.27,3663.76,1524010.24121992,416.05830609
2019-01-20,3662.38,3690.0,3482.73,3535.0,1673593.8954635,467.58065297
2019-01-21,3536.16,3560.89,3492.82,3527.58,982051.52531658,278.2379726
2019-01-22,3529.54,3600.0,3450.0,3566.99,1639505.90190974,463.61427796
2019-01-23,3568.9,3603.98,3520.15,3550.0,1902036.06700262,534.13318949
2019-01-24,3550.0,3584.87,3524.48,3571.88,1041215.73049671,293.29658028
2019-01-25,3566.52,3577.0,3525.0,3568.5,1177883.71412375,331.00739629
2019-01-26,3564.95,3652.77,3550.0,3565.82,1233585.8769992,344.14472031
2019-01-27,3565.82,3581.15,3502.02,3554.82,1395572.06293562,393.96801765
2019-01-28,3552.66,3559.0,3388.0,3433.99,2337298.08712441,676.37366295
2019-01-29,3435.45,3448.52,3355.0,3411.31,1628709.07904314,479.34834447
2019-01-30,3409.02,3476.4,3390.12,3457.11,2062355.83220354,600.60701648
2019-01-31,3458.47,3488.0,3419.02,3432.49,1372620.95025624,398.24533351
2019-02-01,3434.9,3482.35,3403.3,3466.84,1308880.33293667,380.55727313
2019-02-02,3463.97,3516.62,3441.17,3505.75,964487.18255046,278.3607422
2019-02-03,3505.75,3509.0,3430.0,3460.0,1093153.79879025,315.23175193
2019-02-04,3456.25,3483.62,3435.0,3465.1,529419.58166129,153.10065119
2019-02-05,3461.61,3480.74,3450.0,3469.16,437075.04291895,126.17336574
2019-02-06,3473.57,3482.35,3385.0,3408.9,1510228.65177587,442.72088213
2019-02-07,3408.9,3424.73,3391.28,3394.7,536585.12869417,157.46190957
2019-02-08,3395.4,3725.33,3382.35,3655.94,2662958.33772903,750.02458336
2019-02-09,3657.89,3676.47,3629.11,3662.33,1507566.89597195,412.93249779
2019-02-10,3664.99,3682.44,3620.0,3678.58,1948811.42268152,534.90566732
2019-02-11,3678.88,3685.0,3620.02,3634.99,1258166.31556344,346.1155166
2019-02-12,3634.99,3658.83,3590.47,3630.68,2405940.72139482,664.38286724
2019-02-13,3632.86,3666.66,3595.0,3610.0,1567670.2875427,432.24167877
2019-02-14,3610.0,3626.17,3573.69,3592.64,1297436.36146827,360.05548586
2019-02-15,3588.86,3650.0,3573.54,3600.37,1148534.62419698,318.453685
2019-02-16,3597.82,3647.05,3597.14,3614.02,916433.96855234,252.99947178
2019-02-17,3613.33,3696.85,3603.03,3667.51,1650891.66380243,453.98766321
2019-02-18,3663.83,3924.0,3654.96,3895.04,4408391.91045505,1165.34238012
2019-02-19,3895.15,3998.97,3857.22,3910.03,3360878.20455271,856.19033533
2019-02-20,3910.02,3980.99,3876.23,3973.19,2369293.78212837,603.12905512
2019-02-21,3970.0,4015.72,3904.35,3939.87,1810174.8844859,458.43002544
2019-02-22,3935.68,3985.0,3929.47,3965.18,1230336.90590964,310.97434849
2019-02-23,3963.65,4153.0,3937.0,4114.79,2467345.94058286,613.5254161
2019-02-24,4114.79,4195.87,3720.0,3748.04,8561345.92484532,2185.23969278
2019-02-25,3752.48,3872.51,3746.4,3828.69,2291267.67386003,601.64092493
2019-02-26,3823.55,3842.44,3785.0,3808.08,1489615.18245275,390.55599636
2019-02-27,3808.06,3835.8,3700.0,3814.2,2142272.07822508,564.90722666
2019-02-28,3814.2,3886.71,3770.26,3815.0,1610646.32366406,420.80171167
2019-03-01,3815.0,3855.72,3815.0,3818.04,1167816.07596695,304.70544684
2019-03-02,3821.0,3843.1,3780.0,3820.0,1023964.96242682,268.43355508
2019-03-03,3822.0,3836.22,3784.0,3807.92,863986.88413611,226.40993427
2019-03-04,3806.63,3826.91,3680.0,3713.35,2031416.21066265,544.82248659
2019-03-05,3714.8,3876.48,3702.94,3856.23,2982055.0929561,788.35868771
2019-03-06,3856.0,3893.76,3814.52,3862.5,1812353.32545921,470.9867095
2019-03-07,3861.73,3908.61,3844.28,3874.0,1820241.16135173,469.58075101
2019-03-08,3874.0,3930.0,3800.75,3864.52,2128379.12798128,547.90612841
2019-03-09,3862.94,3966.16,3854.3,3939.86,1729782.47588479,441.55077493
2019-03-10,3939.86,3941.18,3888.0,3912.96,1202541.16283355,307.42040833
2019-03-11,3917.44,3953.54,3838.27,3869.05,2469659.12356496,635.33947572
2019-03-12,3868.06,3899.76,3815.01,3886.17,2166347.75870954,560.32927379
2019-03-13,3881.27,3895.86,3845.2,3864.0,1605177.77390248,414.56002443
2019-03-14,3864.45,3915.67,3820.0,3877.85,2189252.81085861,565.54508687
2019-03-15,3872.09,3936.17,3872.09,3923.43,2386518.77389488,611.62703443
2019-03-16,3923.71,4050.63,3922.79,4005.92,2731750.35081737,683.64966604
2019-03-17,4005.92,4010.0,3953.81,3980.87,1312488.76977501,329.75284221
2019-03-18,3981.6,4033.0,3955.88,3989.42,1948194.34498125,487.61150522
2019-03-19,3988.23,4028.0,3961.5,4015.84,2341217.64395005,585.95471934
2019-03-20,4013.55,4049.99,3983.07,4039.7,2437464.3505871,607.66772448
2019-03-21,4039.7,4067.0,3914.64,3981.42,3046675.13195191,760.68146365
2019-03-22,3981.42,4004.9,3970.58,3990.35,2173974.63151445,545.04529359
2019-03-23,3988.25,4018.98,3981.0,4001.63,1322490.4761235,330.74935175
2019-03-24,4001.61,4006.0,3965.9,3995.99,1395825.57707566,349.95888616
2019-03-25,3991.86,4000.0,3897.05,3935.69,2078981.68091386,523.42494425
2019-03-26,3950.8,3951.67,3897.05,3940.03,1818386.58213604,462.96360296
2019-03-27,3945.88,4042.18,3930.53,4042.16,1972524.41678234,492.55130255
2019-03-28,4038.11,4040.97,4007.03,4024.05,1437457.10325294,357.44004832
2019-03-29,4023.93,4124.72,4020.02,4102.94,2507521.05511857,616.48653118
2019-03-30,4105.58,4138.0,4058.0,4105.99,1895113.90932396,462.47368293
2019-03-31,4105.99,4117.6,4082.39,4102.1,1871040.3836213,456.26535682
2019-04-01,4109.71,4161.76,4071.19,4145.21,2516064.078773,608.57407881
2019-04-02,4145.2,4900.0,4144.0,4861.64,13343958.95379288,2880.32706978
2019-04-03,4855.3,5280.0,4800.0,4970.68,12482634.61986947,2509.61034719
2019-04-04,4970.68,5049.0,4785.0,4896.91,6627532.75253689,1335.61293942
2019-04-05,4896.91,5030.0,4883.58,5003.25,3838765.02143639,772.90533225
2019-04-06,5004.43,5199.0,4930.0,5046.98,7389391.72050688,1470.88018647
2019-04-07,5039.01,5219.96,5030.0,5175.0,5891212.07011211,1149.20993762
2019-04-08,5175.0,5310.0,5040.0,5235.63,23309044.65481909,4478.60837689
2019-04-09,5235.63,5235.63,5080.0,5147.64,15272136.44366381,2961.02062058
2019-04-10,5147.64,5400.0,5136.82,5304.67,14894932.74691401,2857.30114652
2019-04-11,5304.67,5326.0,4920.0,5012.79,18692808.33777511,3664.11594087
2019-04-12,5012.16,5099.99,4889.0,5054.73,12078237.16619558,2421.17246041
2019-04-13,5054.73,5099.0,5000.0,5045.0,5517677.15010837,1091.14677213
2019-04-14,5051.43,5147.05,4999.99,5123.0,5734845.06477889,1136.57819806
2019-04-15,5123.0,5168.0,4950.1,5035.16,9288721.89187964,1816.74391463
2019-04-16,5035.16,5188.0,5010.0,5171.72,8982968.53238097,1768.34582757
2019-04-17,5171.17,5234.0,5154.4,5198.0,37929793.26619874,7310.39561721
2019-04-18,5198.0,5285.25,5193.11,5267.83,39003237.25977237,7443.57194933
2019-04-19,5259.97,5321.76,5182.07,5253.74,26939175.41803735,5142.08590053
2019-04-20,5259.0,5326.0,5237.94,5288.0,14825666.95913066,2803.85456152
2019-04-21,5288.0,5306.0,5176.17,5257.0,14374441.48861616,2735.51494283
2019-04-22,5258.08,5398.0,5200.0,5358.41,10127577.75354559,1922.51715032
2019-04-23,5349.22,5609.5,5336.42,5495.05,12421413.37690626,2258.7203173
2019-04-24,5496.94,5580.0,5350.0,5413.81,14573530.2951548,2673.1856227
2019-04-25,5413.81,5494.2,5156.0,5223.94,11212171.26516093,2099.07514368
2019-04-26,5222.0,5514.7,5161.76,5315.68,11341779.21361741,2131.05583456
2019-04-27,5305.62,5339.97,5260.0,5289.23,2993523.22813528,564.91280449
2019-04-28,5292.0,5339.83,5266.0,5313.63,3846852.91869158,724.48994568
2019-04-29,5302.9,5328.91,5190.0,5239.25,4687415.94246351,888.45451966
2019-04-30,5239.25,5339.0,5195.02,5320.0,3884331.19487639,738.15082533
2019-05-01,5320.01,5402.06,5320.0,5392.0,2638286.30763393,492.92815899
2019-05-02,5385.79,5547.59,5370.0,5495.46,5012265.70998004,918.10292574
2019-05-03,5495.46,5844.95,5480.0,5775.0,10661240.9234074,1867.55584337
2019-05-04,5769.24,5900.0,5591.46,5840.0,10278883.698333,1778.61063806
2019-05-05,5825.7,5840.0,5702.35,5770.07,4536133.33047812,784.33185969
2019-05-06,5770.01,5800.44,5623.0,5747.68,7019461.40755799,1229.84894449
2019-05-07,5750.0,6027.64,5749.17,5849.63,11004393.53805234,1857.5069456
2019-05-08,5843.84,6016.3,5793.21,5982.93,8945339.50538245,1511.81170476
2019-05-09,5984.45,6198.0,5980.01,6180.0,9137898.88036296,1502.72679237
2019-05-10,6180.0,6456.66,6137.17,6375.0,13550849.11693799,2148.35211348
2019-05-11,6375.0,7406.35,6375.0,7200.0,31910748.49169977,4674.92650524
2019-05-12,7200.0,7519.59,6788.0,6971.28,32494213.42544061,4538.81927386
2019-05-13,6979.95,8100.0,6882.0,7806.02,35276783.77391518,4654.35064607
2019-05-14,7815.0,8346.89,7690.0,8000.0,40668791.59508548,5080.18915264
2019-05-15,8000.0,8250.0,7830.0,8167.21,25041000.33913182,3120.68863071
2019-05-16,8179.16,8320.5,7718.0,7873.9,27962153.35434554,3478.20143598
2019-05-17,7871.98,7918.91,6926.47,7352.94,32063940.43704956,4402.0137448
2019-05-18,7362.58,7457.0,7172.3,7253.04,11986395.5677866,1636.57830622
2019-05-19,7263.75,8280.07,7246.62,8163.26,24242442.14694739,3075.85333241
2019-05-20,8165.81,8165.81,7559.57,7935.15,20059682.19802911,2549.98835989
2019-05-21,7942.53,8036.0,7780.22,7911.78,11879509.88603733,1503.65086699
2019-05-22,7911.85,8018.0,7510.0,7632.35,13339093.03597778,1703.55719901
2019-05-23,7632.34,7941.17,7472.94,7844.5,15047653.8846077,1956.27059607
2019-05-24,7845.08,8117.64,7770.0,7972.62,16079356.89604003,2022.04043974
2019-05-25,7960.0,8084.06,7914.3,8030.0,8284847.55350571,1036.3701128
2019-05-26,8030.0,8739.11,7850.0,8617.0,17255104.83314786,2090.92334086
2019-05-27,8616.76,8900.0,8599.0,8752.28,21600813.65014372,2473.7828643
2019-05-28,8763.62,8796.97,8550.0,8726.32,10902459.22741704,1253.0636718
2019-05-29,8716.45,8750.0,8426.0,8639.1,14664343.62277898,1701.0356642
2019-05-30,8647.82,9055.1,8050.0,8266.34,27636858.97964397,3216.17474096
2019-05-31,8271.97,8590.0,8117.64,8558.97,15536850.23682002,1863.9233069
2019-06-01,8553.17,8618.0,8443.21,8549.51,9101087.28450878,1065.96812096
2019-06-02,8548.42,8806.02,8527.12,8729.41,11446369.06245793,1320.26952818
2019-06-03,8729.41,8743.0,8100.0,8122.68,17044979.46906326,2012.62180596
2019-06-04,8122.02,8122.02,7490.0,7686.71,23499140.70937817,2985.22539973
2019-06-05,7686.71,7898.0,7575.74,7781.4,12992356.61663985,1673.59743191
2019-06-06,7781.39,7867.18,7458.02,7787.0,9299028.6763817,1205.16244242
2019-06-07,7788.92,8090.0,7742.15,7972.99,8538261.54791394,1076.71546425
2019-06-08,7972.71,8042.81,7761.61,7895.51,5807032.96925322,734.23292008
2019-06-09,7895.54,7935.0,7515.04,7630.4,7017087.59997418,907.38515445
2019-06-10,7636.99,8014.7,7516.08,7982.34,9776162.52809153,1251.82386843
2019-06-11,7982.34,8000.0,7700.0,7878.82,7220233.55411401,920.59058157
2019-06-12,7880.88,8200.0,7796.55,8124.46,10397076.98867467,1298.28418573
2019-06-13,8129.99,8300.0,8010.0,8216.12,10347877.8946137,1271.23348488
2019-06-14,8216.12,8678.98,8150.0,8647.0,14671686.33619732,1752.168172
2019-06-15,8647.03,8850.0,8570.89,8802.94,11582821.10270218,1333.74751159
2019-06-16,8815.15,9338.0,8758.14,8962.7,30887015.47124299,3402.44450223
2019-06-17,8958.74,9434.0,8958.13,9304.1,19857075.66182145,2155.44299422
2019-06-18,9316.0,9338.37,8960.5,9078.76,17300589.98822419,1894.27746511
2019-06-19,9089.45,9295.0,9041.56,9247.53,10547807.45027762,1152.88463731
2019-06-20,9254.17,9589.0,9180.0,9518.45,20090683.03140052,2151.78771764
2019-06-21,9524.53,10198.57,9518.57,10166.56,28553031.11539549,2915.59863195
2019-06-22,10170.0,11173.0,10003.43,10732.87,67960915.84262572,6356.22078501
2019-06-23,10738.24,11426.0,10555.71,10901.05,34208949.86485493,3140.49083418
2019-06-24,10921.73,11142.85,10589.7849999999,11060.0,20789629.07874746,1915.09186821
2019-06-25,11060.0,11846.0,11037.03,11816.17,43208275.75346792,3800.66735438
2019-06-26,11830.67,13965.48,11750.0,13112.58,122634253.39813906,9626.95525249
2019-06-27,13112.58,13461.52,10530.0,11330.0,120147445.46615767,10083.53764235
2019-06-28,11337.66,12480.0,11000.0,12418.0,65648805.97194254,5579.08725825
2019-06-29,12420.22,12445.07,11491.1,11903.52,40732786.03099364,3427.9103399
2019-06-30,11903.52,12179.42,10779.16,10838.69,43074162.41058689,3759.74143677
2019-07-01,10846.6,11269.71,10021.43,10628.95,52939227.4063219,4970.22128421
2019-07-02,10628.94,10931.5357499999,9731.02,10827.59,69737933.95819347,6801.18125743
2019-07-03,10837.16,11976.85,10827.59,11943.78,64494453.17164094,5700.79531461
2019-07-04,11939.25,11998.0,11057.61,11166.73,37226458.70841941,3193.9340583
2019-07-05,11155.56,11386.0,10812.42,10985.25,33142358.68740892,2985.40622722
2019-07-06,10985.25,11660.0,10968.35,11262.24,26845759.84167118,2361.4227114
2019-07-07,11265.62,11534.69,11106.33,11415.3,18800850.8397106,1663.13868856
2019-07-08,11420.48,12339.03,11300.0,12255.0,28965406.51861,2450.50058023
2019-07-09,12255.01,12785.0,12086.31,12553.25,55569113.14599413,4457.82177527
2019-07-10,12553.35,13142.85,11577.0,12108.5,73538987.63087536,5856.58720517
2019-07-11,12122.94,12122.94,11001.0,11350.0,54687507.38650879,4742.40729348
2019-07-12,11350.0,11878.0,11100.0,11752.94,28456096.83486615,2466.27779635
2019-07-13,11752.97,11800.0,10842.0,11360.14,30858349.50496528,2729.61340987
2019-07-14,11360.14,11446.0,10110.0,10185.71,41137258.07222651,3837.82816205
2019-07-15,10175.52,11069.99,9862.0,10844.93,51280640.22402728,4959.1236332
2019-07-16,10846.66,11019.83,9355.0,9432.91,57400170.81157737,5658.85611491
2019-07-17,9432.91,9959.02,9056.9339999999,9666.57,49472838.92910824,5200.39690622
2019-07-18,9677.09,10771.0502899999,9279.0,10621.6,56135521.20989907,5564.26926931
2019-07-19,10625.0,10757.55,10123.84,10503.0,33404269.2003955,3199.9431636
2019-07-20,10514.2,11054.11,10365.0,10740.56,29589920.35208155,2769.23406269
2019-07-21,10740.54,10816.26,10310.0,10574.36,21074718.22631576,1995.66236796
2019-07-22,10588.57,10680.0,10107.0,10345.78,18959372.71903539,1817.00967949
2019-07-23,10347.45,10347.55,9825.69,9863.48,19819672.22427184,1971.69511298
2019-07-24,9876.41,9935.0,9536.0,9757.14,19100559.3724225,1965.6393825
2019-07-25,9771.93,10179.99,9727.35,9870.29,16371563.21262322,1633.56938057
2019-07-26,9879.9,9883.59,9642.85,9820.2,15901330.82905084,1630.36078438
2019-07-27,9829.99,10175.0,9333.86,9487.96,32978380.72645087,3402.05713376
2019-07-28,9489.76,9589.28,9180.0,9539.76,14220221.99532339,1502.62109624
2019-07-29,9539.76,9728.77,9398.87,9507.04,16900043.34228572,1765.6993848
2019-07-30,9515.98,9705.0,9400.0,9579.99,13188972.54217242,1381.08706956
2019-07-31,9579.99,10108.0,9560.0,10078.85,20731333.48818727,2099.43006373
2019-08-01,10078.85,10473.65,9875.0,10375.0,18749206.83345309,1855.50701046
2019-08-02,10375.0,10674.33,10307.38,10522.85,32116372.13942888,3068.65299531
2019-08-03,10522.85,10897.33,10500.02,10811.42,22244222.32556875,2068.37691604
2019-08-04,10811.42,11029.02,10556.0,10924.76,29043787.77502696,2690.67375891
2019-08-05,10940.19,11925.0,10935.56,11824.16,52234589.94124907,4508.06745231
2019-08-06,11825.0,12300.0,11238.57,11485.96,61839294.10244838,5231.69629015
2019-08-07,11485.96,12138.99,11403.05,11970.0,39461279.75096484,3355.9041864
2019-08-08,11970.0,12095.0,11536.0,11989.66,26253451.85659897,2219.40329312
2019-08-09,11989.66,12040.0,11681.17,11866.82,20287501.79165014,1714.10303973
2019-08-10,11880.0,11970.0,11268.15,11305.07,23730290.75031493,2057.12561031
2019-08-11,11305.07,11597.73,11118.0,11534.25,15168392.25577223,1333.51702007
2019-08-12,11534.25,11568.38,11239.0,11386.3,10636558.14828047,932.23546353
2019-08-13,11398.85,11448.7,10799.0,10900.0,19269872.08185207,1736.63225862
2019-08-14,10899.99,10899.99,9931.21,10055.0,35048097.02543544,3355.00034783
2019-08-15,10059.97,10449.99,9525.0,10305.45,46379219.38324099,4643.99211378
2019-08-16,10305.37,10535.0,9770.0,10338.51,34762986.14778981,3422.40283547
2019-08-17,10338.09,10464.7,10005.0,10219.0,15057236.87826721,1464.14277948
2019-08-18,10219.0,10498.77,10075.95,10303.01,15099865.47860316,1466.51049246
2019-08-19,10313.69,10927.0,10258.0,10895.27,21490938.87712255,2022.96285504
2019-08-20,10918.36,10949.0,10554.26,10750.01,19970344.99245865,1858.77621351
2019-08-21,10764.75,10800.0,9864.27,10140.0,32391008.02886868,3170.78777678
2019-08-22,10148.31,10230.0577,9766.0,10098.0,24967843.3220668,2490.32657439
2019-08-23,10107.08,10440.0,10020.0,10387.5,17995495.72442716,1755.37187396
2019-08-24,10387.5,10409.79,9898.0,10134.36,20761078.71477867,2048.59907987
2019-08-25,10134.36,10330.0,9920.0,10141.04,15702292.52700147,1555.48341434
2019-08-26,10141.0,10600.0,10139.86,10380.51,25958416.97964227,2499.22290827
2019-08-27,10380.31,10392.8,10058.88,10185.72,13644794.00618505,1339.92581817
2019-08-28,10185.72,10313.74038544,9601.0,9730.0,24116285.17572016,2420.58858467
2019-08-29,9730.0,9730.0,9328.37,9489.22,24864800.28810731,2609.25984163
2019-08-30,9500.0,9680.0,9357.14,9581.0,13324778.80418748,1397.66279522
2019-08-31,9581.0,9680.0,9428.58,9584.35,7530992.38931536,785.77907802
2019-09-01,9594.86,9811.42,9520.0,9733.0,8319687.73417132,863.2248914
2019-09-02,9733.0,10448.26,9715.21,10337.0,23611654.61793314,2347.25472364
2019-09-03,10340.5,10759.5,10272.24,10610.61,28229675.98162827,2679.42067057
2019-09-04,10613.64,10785.57,10380.0,10552.45,21950257.48375106,2082.66677129
2019-09-05,10566.83,10632.0,10452.01,10572.37,16316607.15989119,1546.43354392
2019-09-06,10572.38,10897.0,10200.0,10300.0,33845841.20185174,3185.62732057
2019-09-07,10313.19,10557.97,10300.0,10452.01,14057154.24705494,1349.29922825
2019-09-08,10452.01,10574.14,10238.88,10399.99,14272615.61270837,1368.47737798
2019-09-09,10396.0,10496.41,10074.39,10302.03,19992302.59272109,1943.17095542
2019-09-10,10315.06,10380.63,9950.0,10111.04,12993455.89327745,1277.00625675
2019-09-11,10107.36,10288.0,9899.0,10152.12,13558902.44350743,1348.76746399
2019-09-12,10164.33,10444.0,10036.0,10412.0,14700812.02904475,1434.76849836
2019-09-13,10412.0,10430.0,10168.42,10345.59,8929591.28867449,867.78784493
2019-09-14,10344.54,10411.98,10225.02,10336.72,7997928.80425359,774.31581651
2019-09-15,10341.9,10361.22,10253.7,10305.0,7131953.96712343,693.00143273
2019-09-16,10305.0,10350.0,10083.33,10255.0,12493396.47450594,1220.7649472
2019-09-17,10264.57,10270.0,10150.01,10194.39,10199668.45648058,999.13998407
2019-09-18,10196.71,10258.88,10100.0,10152.87,8646071.97685324,848.89450761
2019-09-19,10152.87,10312.71,9618.0,10234.7,30638102.42402595,3085.41861392
2019-09-20,10250.97,10274.0,10071.42,10174.45,8704811.40017527,855.00136236
2019-09-21,10174.44,10180.0,9911.08,9988.97,8483404.19204851,845.74821044
2019-09-22,9989.0,10083.75,9859.33,10020.4,8948657.45446039,897.92572183
2019-09-23,10028.56,10047.83,9650.0,9703.2,14905584.90646627,1518.25981816
2019-09-24,9703.21,9791.36,7510.0,8492.52,61301883.18329339,6949.13606836
2019-09-25,8511.49,8734.62,8214.28,8430.38,26303996.54860692,3115.04693598
2019-09-26,8440.2,8466.25,7753.0,8063.12,24044931.59060481,2956.97774941
2019-09-27,8067.81,8258.14,7866.0,8177.59,13055102.6669536,1625.27191654
2019-09-28,8177.59,8308.1,8010.0,8204.0,8466595.55554827,1039.06850074
2019-09-29,8204.0,8222.79,7900.0,8049.35,9632729.72632409,1197.66764488
2019-09-30,8049.8,8331.24,7715.5067699999,8290.82,19151792.35381568,2386.01592477
2019-10-01,8292.77,8495.0,8175.02,8299.97,12101641.71728009,1449.23227808
2019-10-02,8299.96,8364.28,8151.93,8352.14,6584096.93062973,798.72104805
2019-10-03,8355.0,8382.71,8073.61,8212.99,8062001.37930724,981.08937255
2019-10-04,8227.9,8227.9,8014.28,8142.76,7378418.88000009,907.67561321
2019-10-05,8142.71,8180.0,8018.0,8129.0,5846386.98391353,722.54749897
